p_code,mmi_max,total_population,index_cnt_vdc,index_rate_vdc,index_den_vdc
M-RAP-55-003,4.18,3174,5.3,7.2,7.4
M-RAP-55-004,4.15,5173,5.3,6.9,6.7
M-RAP-55-005,4.26,7076,5.5,6.9,7.3
M-RAP-55-006,4.07,5236,5.2,6.7,6.8
M-RAP-55-007,4.19,5697,5.4,6.9,7.1
M-RAP-55-008,4.3,6036,5.5,7,7.3
M-RAP-55-009,4.26,4671,5.5,7.1,7.3
M-RAP-55-010,4.32,5430,5.6,7.1,7.6
M-RAP-55-011,4.3,4785,5.5,7.1,7.2
M-RAP-55-012,4.41,5914,5.7,7.2,7.5
M-RAP-55-013,4.1,7460,5.2,6.6,6.8
M-RAP-55-014,4.23,5587,5.4,6.9,7.2
M-RAP-55-015,4.12,3942,5.2,6.9,7
M-RAP-55-016,4.14,3743,5.3,7,7.3
M-RAP-55-017,4.1,5467,5.2,6.7,6.4
M-RAP-55-018,4.16,5314,5.3,6.9,7.1
M-RAP-55-019,4.24,6930,5.4,6.8,7.1
M-RAP-55-020,4.08,6516,5.2,6.6,6.2
M-RAP-55-021,4.25,6777,5.5,6.9,6.5
M-RAP-55-022,4.24,2850,5.4,7.3,7.5
M-RAP-55-023,4.21,3525,5.4,7.1,7.2
M-RAP-55-024,4.17,7668,5.3,6.7,7.3
M-RAP-55-025,4.19,6183,5.4,6.8,6.9
M-RAP-55-026,4.38,6927,5.7,7,7.5
M-RAP-55-027,4.25,5030,5.5,7,7.4
M-RAP-55-028,4.06,7007,5.1,6.6,6.7
M-RAP-55-029,4.12,4245,5.2,6.9,6.8
M-RAP-55-030,4.15,3536,5.3,7.1,7.2
M-RAP-55-031,4.07,5261,5.2,6.7,6.8
M-RAP-55-032,4.07,4174,5.2,6.8,6.9
M-RAP-55-033,4.12,4661,5.2,6.9,7
M-RAP-55-034,4.12,5593,5.2,6.8,6.9
M-RAP-55-035,4.06,2319,5.1,7.1,6.9
M-RAP-55-036,4.19,5450,5.4,6.9,7
M-RAP-55-037,4.32,2229,5.6,7.5,7.9
M-RAP-55-038,4.4,4262,5.7,7.3,7.5
M-RAP-55-039,4.14,3416,5.3,7.1,7.4
M-RAP-55-040,4.33,4817,5.6,7.2,7.3
M-RAP-55-041,4.44,6763,5.7,7.1,7.6
M-RAP-55-042,4.18,5183,5.3,6.9,7.2
M-RAP-55-043,4.45,3538,5.8,7.5,7.7
M-RAP-55-044,4.22,5725,5.4,6.9,6.9
M-RAP-55-045,4.23,4545,5.4,7,7.2
M-RAP-55-046,4.43,9090,5.7,7,7.3
M-RAP-55-047,4.21,4799,5.4,7,7.2
M-RAP-56-001,4.56,7787,4.9,6.3,6.5
M-RAP-56-002,5.04,11245,5.5,6.7,6.4
M-RAP-56-003,4.92,13922,5.4,6.4,6.9
M-RAP-56-004,5.36,20696,5.8,6.6,7.4
M-RAP-56-005,4.66,9433,5.1,6.3,7.1
M-RAP-56-006,4.87,6851,5.3,6.7,6.7
M-RAP-56-007,5.05,11033,5.5,6.7,7.4
M-RAP-56-008,4.97,12979,5.4,6.5,7.2
M-RAP-56-009,5.29,11430,5.7,6.9,7
M-RAP-56-010,5.36,10972,5.8,6.9,7.3
M-RAP-56-011,5.06,15322,5.5,6.5,6.5
M-RAP-56-012,4.49,5293,4.9,6.4,6.3
M-RAP-56-013,4.81,10068,5.3,6.5,7
M-RAP-56-014,4.58,8439,5,6.3,6.2
M-RAP-56-015,4.88,13514,5.3,6.4,6.8
M-RAP-56-016,4.81,9206,5.3,6.5,7.2
M-RAP-56-017,4.42,6919,4.8,6.2,6.3
M-RAP-56-018,4.75,868,5.2,7.7,6.7
M-RAP-56-019,5.37,21389,5.8,6.6,7.2
M-RAP-56-020,4.95,13725,5.4,6.5,6.8
M-RAP-56-021,4.49,6051,4.9,6.4,6.4
M-RAP-56-022,5,14864,5.5,6.5,7.2
M-RAP-56-023,5.13,16636,5.6,6.5,7.4
M-RAP-56-024,4.59,8069,5,6.3,6.4
M-RAP-56-025,4.78,8673,5.2,6.5,7
M-RAP-56-026,4.57,5489,5,6.5,6.6
M-RAP-56-027,4.46,19400,4.8,5.7,5.9
M-RAP-56-028,5.1,13792,5.6,6.6,6.1
M-RAP-56-029,4.88,12628,5.3,6.4,6.6
M-RAP-56-030,4.41,6748,4.7,6.2,6.3
M-RAP-56-031,5.2,13370,5.7,6.7,6.5
M-RAP-56-032,5.12,12101,5.6,6.7,7.4
M-RAP-56-033,4.72,7983,5.2,6.5,6.9
M-RAP-56-034,4.77,6985,5.2,6.6,7.3
M-RAP-56-035,5.4,17670,5.8,6.7,7.2
M-RAP-56-036,5.36,13589,5.8,6.8,7.2
M-RAP-56-037,4.4,4541,4.7,6.4,6.5
M-RAP-56-038,4.97,11135,5.4,6.6,7.4
M-RAP-56-039,4.99,62928,5.5,5.7,6.8
M-RAP-56-040,4.81,51537,5.3,5.6,6.5
M-RAP-56-041,4.92,12861,5.4,6.5,7.3
W-DHA-42-001,5.19,452,4.7,7.5,5.4
W-DHA-42-002,5.46,801,4.9,7.4,6.2
W-DHA-42-003,5.4,529,4.8,7.6,5.5
W-DHA-42-004,5.24,512,4.7,7.5,5.2
W-DHA-42-005,5.09,611,4.6,7.3,5.5
W-DHA-42-006,5.02,253,4.5,7.7,6.2
W-DHA-42-007,5,1370,4.5,6.8,5.5
W-DHA-42-008,5.06,937,4.5,7,5.3
W-DHA-42-009,4.84,727,4.3,6.9,5.8
W-DHA-42-010,4.97,711,4.4,7.1,5.9
W-DHA-42-011,4.88,839,4.3,6.9,6
W-DHA-42-012,5.26,569,4.7,7.5,5.5
W-DHA-42-013,4.87,1551,4.3,6.6,5.7
W-DHA-42-014,4.99,628,4.5,7.2,6.1
W-DHA-42-015,5.73,360,5.1,8,5.3
W-DHA-42-016,5.15,743,4.6,7.2,5.8
W-DHA-43-001,4.95,4189,6.2,7.8,7.9
W-DHA-43-002,4.97,11738,6.2,7.3,8.8
W-DHA-43-003,4.91,3402,6.1,7.8,8.4
W-DHA-43-004,4.93,1522,6.1,8.3,8
W-DHA-43-005,4.93,4977,6.1,7.7,7.9
W-DHA-43-006,4.87,3234,6.1,7.8,8.1
W-DHA-43-007,4.86,1856,6.1,8.1,8.1
W-DHA-43-008,4.97,1317,6.2,8.4,7.4
W-DHA-43-009,4.86,1089,6.1,8.4,8.1
W-DHA-43-010,4.9,1873,6.1,8.1,7.5
W-DHA-43-011,4.85,3595,6.1,7.7,7.9
W-DHA-43-012,4.74,3537,5.9,7.6,7.7
W-DHA-43-013,4.92,4327,6.1,7.7,8.4
W-DHA-43-014,5.01,1063,6.2,8.5,8.5
W-DHA-43-015,5.02,964,6.2,8.6,6.8
W-DHA-43-016,5.02,1675,6.2,8.3,7.9
W-DHA-43-017,4.8,1131,6,8.3,8.3
W-DHA-43-018,4.87,3549,6.1,7.8,8.3
W-DHA-43-019,4.85,3381,6.1,7.8,8
W-DHA-43-020,5.15,1144,6.4,8.6,7.2
W-DHA-43-021,4.75,1484,5.9,8.1,7
W-DHA-43-022,4.78,1267,6,8.2,7.4
W-DHA-43-023,4.77,1787,6,8,8.2
W-DHA-43-024,5.04,2503,6.3,8.1,6.6
W-DHA-43-025,4.67,2345,5.8,7.8,7.6
W-DHA-43-026,5.37,1626,6.6,8.6,7.1
W-DHA-43-027,4.93,2201,6.1,8.1,8.1
W-DHA-43-028,4.88,2336,6.1,8,7.9
W-DHA-43-029,4.94,2258,6.1,8.1,7.7
W-DHA-43-030,4.79,1753,6,8.1,8.4
W-DHA-43-031,4.93,3318,6.1,7.9,8.3
W-DHA-43-032,4.97,3356,6.2,7.9,8.4
W-DHA-43-033,4.87,3936,6.1,7.7,8.3
W-DHA-43-034,5.12,1600,6.3,8.4,8.1
W-DHA-43-035,4.93,2333,6.1,8.1,8.7
W-DHA-43-036,4.9,5933,6.1,7.5,7.7
W-DHA-43-037,5.14,2212,6.3,8.3,7.8
W-DHA-43-038,4.81,3246,6,7.8,8.2
W-DHA-43-039,4.76,3754,5.9,7.6,7.9
W-DHA-43-040,5.01,795,6.2,8.7,8.1
W-DHA-43-041,3.5,2471,3.8,5.8,5.7
W-DHA-44-001,5.24,2618,4.6,6.6,6.9
W-DHA-44-002,5.09,1854,4.5,6.7,7.1
W-DHA-44-003,5.13,1718,4.5,6.7,7.4
W-DHA-44-004,5.22,4228,4.6,6.3,7.1
W-DHA-44-005,5.13,1313,4.5,6.9,7.3
W-DHA-44-006,5.01,1458,4.4,6.7,7
W-DHA-44-007,4.91,916,4.3,6.8,7.2
W-DHA-44-008,5.28,2757,4.7,6.6,7.4
W-DHA-44-009,5.17,1863,4.6,6.7,6.9
W-DHA-44-010,5.18,891,4.6,7.1,7.2
W-DHA-44-011,5.23,2175,4.6,6.7,7.2
W-DHA-44-012,5.14,2312,4.6,6.6,6.2
W-DHA-44-013,5.14,2219,4.6,6.6,7.1
W-DHA-44-014,5.14,2516,4.6,6.5,7.3
W-DHA-44-015,5.39,2407,4.8,6.8,7.3
W-DHA-44-016,5.24,1740,4.6,6.8,6.7
W-DHA-44-017,5.41,1759,4.8,6.9,7.5
W-DHA-44-018,5.26,2796,4.7,6.6,7.3
W-DHA-44-019,5.13,1857,4.5,6.7,6.8
W-DHA-44-020,4.98,3456,4.4,6.2,6.7
W-DHA-44-021,5.11,3024,4.5,6.4,6.9
W-DHA-44-022,5.14,917,4.6,7.1,7.5
W-DHA-44-023,5.36,3004,4.7,6.6,7.6
W-DHA-44-024,5.43,1925,4.8,6.9,7.6
W-DHA-44-025,5.19,1599,4.6,6.8,7
W-DHA-44-026,5.23,4860,4.6,6.3,7.1
W-DHA-44-027,5.24,1808,4.6,6.8,7.1
W-DHA-44-028,5.33,2047,4.7,6.8,7.8
W-DHA-44-029,5.3,2132,4.7,6.8,7.4
W-DHA-44-030,5.09,3950,4.5,6.3,6.8
W-DHA-44-031,5.17,2926,4.6,6.5,7.1
W-DHA-44-032,5.1,1958,4.5,6.6,6.6
W-DHA-44-033,5.02,2526,4.4,6.4,6.7
W-DHA-44-034,5.31,1497,4.7,7,7.4
W-DHA-44-035,5.14,2068,4.6,6.6,7.1
W-DHA-44-036,4.95,8087,4.4,5.8,6.7
W-DHA-44-037,5.31,1869,4.7,6.8,7.4
W-DHA-44-038,5.26,2751,4.7,6.6,7.1
W-DHA-44-039,5.22,2391,4.6,6.6,7.1
W-DHA-44-040,5.18,2196,4.6,6.6,7.2
W-DHA-44-041,5.21,4566,4.6,6.3,7.1
W-DHA-44-042,5.09,2223,4.5,6.6,6.9
W-DHA-44-043,5.15,1779,4.6,6.7,7
W-DHA-44-044,5.23,2681,4.6,6.6,7.2
W-DHA-44-045,5.02,2260,4.4,6.5,6.6
W-DHA-44-046,5.3,2143,4.7,6.8,7.4
W-DHA-44-047,5.28,3863,4.7,6.4,7.1
W-DHA-44-048,5.43,12470,4.8,6,7.3
W-DHA-44-049,5.23,1424,4.6,6.9,7.5
W-DHA-44-050,5.17,1419,4.6,6.9,7.2
W-DHA-44-051,5.27,2969,4.7,6.6,7.2
W-DHA-44-052,5.3,2431,4.7,6.7,7.3
W-DHA-44-053,5.29,4614,4.7,6.4,6.9
W-DHA-44-054,5.22,2022,4.6,6.7,7.1
W-DHA-44-055,5.28,2415,4.7,6.7,7.1
W-DHA-45-001,4.66,6683,4.9,6.3,6.4
W-DHA-45-002,5.14,4587,5.4,7,7.7
W-DHA-45-003,5,2479,5.2,7.2,7.2
W-DHA-45-004,4.95,2329,5.2,7.2,7.1
W-DHA-45-005,5.08,1993,5.3,7.4,6.4
W-DHA-45-006,5.04,29360,5.3,6,7.5
W-DHA-45-007,5.04,3859,5.3,7,7.4
W-DHA-45-008,5,3483,5.2,7,7.6
W-DHA-45-009,4.71,3455,4.9,6.7,7.1
W-DHA-45-010,4.99,5791,5.2,6.7,7.1
W-DHA-45-011,5.24,6415,5.5,6.9,7.6
W-DHA-45-012,4.61,2352,4.8,6.8,7.4
W-DHA-45-013,4.75,5903,5,6.5,6.6
W-DHA-45-014,4.76,5486,5,6.5,6.3
W-DHA-45-015,4.7,7088,4.9,6.3,5.8
W-DHA-45-016,5.08,8771,5.3,6.6,6.9
W-DHA-45-017,4.8,4810,5,6.6,7.2
W-DHA-45-018,5.1,5466,5.3,6.9,7.5
W-DHA-45-019,4.68,5746,4.9,6.4,6.8
W-DHA-45-020,4.67,6151,4.9,6.4,6.9
W-DHA-45-021,4.98,7651,5.2,6.6,7
W-DHA-45-022,5.04,2494,5.3,7.2,7.7
W-DHA-45-023,5.14,4078,5.4,7.1,7.3
W-DHA-45-024,5.19,4195,5.4,7.1,7.8
W-DHA-45-025,4.86,3594,5.1,6.9,7.3
W-DHA-45-026,5.03,4375,5.3,6.9,7.3
W-DHA-45-027,4.96,5266,5.2,6.8,7.2
W-DHA-45-028,4.84,7240,5.1,6.5,7
W-DHA-45-029,5.17,2854,5.4,7.3,7.3
W-DHA-45-030,4.82,4200,5.1,6.7,7.1
W-DHA-45-031,5.14,4035,5.4,7.1,7.3
W-DHA-45-032,4.86,2532,5.1,7,7.3
W-DHA-45-033,4.79,2302,5,7,6.4
W-DHA-45-034,5.21,3673,5.4,7.2,7.1
W-DHA-45-035,4.88,3244,5.1,6.9,7.5
W-DHA-45-036,4.91,2474,5.2,7.1,7.4
W-DHA-45-037,4.83,2262,5.1,7.1,7.4
W-DHA-45-038,5.24,4620,5.5,7.1,7.5
W-DHA-45-039,5.08,2876,5.3,7.2,8.1
W-DHA-45-040,4.52,3259,4.7,6.5,6.9
W-DHA-45-041,5.08,7057,5.3,6.7,6.4
W-DHA-45-042,5.06,5041,5.3,6.9,7.6
W-DHA-45-043,5.05,3580,5.3,7,7.5
W-DHA-45-044,4.83,3599,5.1,6.8,7.5
W-DHA-45-045,4.65,2380,4.8,6.8,6.6
W-DHA-45-046,4.8,2689,5,6.9,7.2
W-DHA-45-047,5.02,3032,5.3,7.1,6.9
W-DHA-45-048,4.95,3807,5.2,6.9,7.4
W-DHA-45-049,4.99,2329,5.2,7.2,7.6
W-DHA-45-050,4.84,4713,5.1,6.7,7.2
W-DHA-45-051,4.94,3722,5.2,6.9,7.3
W-DHA-45-052,5.1,1721,5.3,7.5,7.7
W-DHA-45-053,4.98,2319,5.2,7.2,7.7
W-DHA-45-054,4.85,3031,5.1,6.9,7.4
W-DHA-45-055,4.91,2056,5.2,7.2,7.2
W-DHA-45-056,4.79,1118,5,7.4,7.4
W-DHA-45-057,4.85,2871,5.1,7,6.8
W-DHA-45-058,4.91,3815,5.2,6.9,7.3
W-DHA-45-059,4.98,4347,5.2,6.9,6.8
W-DHA-45-060,4.94,3972,5.2,6.9,7.6
W-GAN-36-001,7.79,4029,9.6,10,10
W-GAN-36-002,7.86,4496,9.6,10,10
W-GAN-36-003,7.91,4327,9.6,10,10
W-GAN-36-004,7.87,4564,9.6,10,10
W-GAN-36-005,7.94,3406,9.7,10,10
W-GAN-36-006,7.88,1965,9.6,10,10
W-GAN-36-007,8.12,3019,9.7,10,10
W-GAN-36-008,8.11,5261,9.7,10,10
W-GAN-36-009,8.11,3545,9.7,10,10
W-GAN-36-010,7.16,612,9.2,10,9.9
W-GAN-36-011,8.01,5044,9.7,10,10
W-GAN-36-012,8.14,6260,9.7,10,10
W-GAN-36-013,6.67,983,9,10,9.2
W-GAN-36-014,7.99,5893,9.7,10,10
W-GAN-36-015,7.14,928,9.2,10,9.7
W-GAN-36-016,7.86,6286,9.6,10,10
W-GAN-36-017,7.96,3386,9.7,10,10
W-GAN-36-018,8.12,5514,9.7,10,10
W-GAN-36-019,7.92,3570,9.6,10,10
W-GAN-36-020,7.95,4259,9.7,10,10
W-GAN-36-021,7.94,3097,9.7,10,10
W-GAN-36-022,7.96,4694,9.7,10,10
W-GAN-36-023,7.79,5003,9.6,10,10
W-GAN-36-024,7.86,2986,9.6,10,10
W-GAN-36-025,8.01,3990,9.7,10,10
W-GAN-36-026,7.54,1997,9.4,10,10
W-GAN-36-027,8.11,5952,9.7,10,10
W-GAN-36-028,7.46,2303,9.4,10,10
W-GAN-36-029,7.61,3658,9.5,10,10
W-GAN-36-030,7.76,3450,9.6,10,10
W-GAN-36-031,7.75,2987,9.6,10,10
W-GAN-36-032,7.5,1837,9.4,10,10
W-GAN-36-033,7.63,2440,9.5,10,10
W-GAN-36-034,7.45,3248,9.4,10,9.6
W-GAN-36-035,7.58,2453,9.5,10,10
W-GAN-36-036,8.04,5193,9.7,10,10
W-GAN-36-037,7.5,2161,9.4,10,10
W-GAN-36-038,7.47,1823,9.4,10,10
W-GAN-36-039,6.94,711,9.1,10,9.6
W-GAN-36-040,7.99,2307,9.7,10,10
W-GAN-36-041,8.16,6203,9.8,10,10
W-GAN-36-042,7.55,6016,9.5,10,10
W-GAN-36-043,7.96,3827,9.7,10,10
W-GAN-36-044,7.72,3779,9.5,10,10
W-GAN-36-045,7.94,3055,9.7,10,10
W-GAN-36-046,7.91,3692,9.6,10,10
W-GAN-36-047,7.81,8143,9.6,10,10
W-GAN-36-048,7.84,2111,9.6,10,10
W-GAN-36-049,7.97,2524,9.7,10,10
W-GAN-36-050,8.18,32473,9.8,10,10
W-GAN-36-051,7.16,575,9.2,10,9.8
W-GAN-36-052,6.68,604,9,10,9.2
W-GAN-36-053,7.74,5958,9.6,10,10
W-GAN-36-054,7.85,3147,9.6,10,10
W-GAN-36-055,7.64,3715,9.5,10,10
W-GAN-36-056,7.3,2510,9.3,10,9.6
W-GAN-36-057,7.71,3713,9.5,10,10
W-GAN-36-058,8.02,5028,9.7,10,10
W-GAN-36-059,7.88,3869,9.6,10,10
W-GAN-36-060,7.82,2229,9.6,10,10
W-GAN-36-061,7.92,4221,9.6,10,10
W-GAN-36-062,8.03,3369,9.7,10,10
W-GAN-36-063,7.86,4496,9.6,10,10
W-GAN-36-064,7.78,2725,9.6,10,10
W-GAN-36-065,7.57,4481,9.5,10,10
W-GAN-36-066,7.43,1857,9.4,10,10
W-GAN-36-067,7.55,4985,9.5,10,10
W-GAN-37-001,7.16,1605,7.5,9.5,9.8
W-GAN-37-002,6.44,2095,7.1,9,8.3
W-GAN-37-003,6.54,2844,7.2,8.9,8.8
W-GAN-37-004,6.27,2458,7,8.8,8.9
W-GAN-37-005,6.29,1659,7,9,9.1
W-GAN-37-006,6.6,2477,7.2,9,8.7
W-GAN-37-007,6.41,15442,7.1,7.9,9.4
W-GAN-37-008,7.58,2190,7.7,9.6,9.8
W-GAN-37-009,7.29,2239,7.6,9.4,9.7
W-GAN-37-010,6.02,1992,6.8,8.8,8.5
W-GAN-37-011,6.3,4059,7,8.6,9
W-GAN-37-012,6.99,7560,7.4,8.6,9.6
W-GAN-37-013,5.98,1506,6.8,8.9,8
W-GAN-37-014,6.69,2987,7.2,9,8
W-GAN-37-015,7.52,2087,7.7,9.6,9.5
W-GAN-37-016,7.61,5011,7.7,9.2,9.6
W-GAN-37-017,6.4,1895,7.1,9,9.6
W-GAN-37-018,6.81,1958,7.3,9.2,9.5
W-GAN-37-019,6.9,5166,7.4,8.8,9.2
W-GAN-37-020,7.57,4425,7.7,9.2,9.6
W-GAN-37-021,7.25,2625,7.6,9.3,8.5
W-GAN-37-022,6.7,1254,7.2,9.4,9.7
W-GAN-37-023,7.59,1969,7.7,9.6,8.9
W-GAN-37-024,6.88,1786,7.4,9.3,9.7
W-GAN-37-025,7.09,1405,7.5,9.5,8.4
W-GAN-37-026,7.33,2657,7.6,9.3,9.2
W-GAN-37-027,6.61,6611,7.2,8.5,9
W-GAN-37-028,6.09,2893,6.9,8.6,8.2
W-GAN-37-029,6.3,1776,7,9,8
W-GAN-37-030,6.06,1559,6.8,8.9,8.8
W-GAN-37-031,6.65,1679,7.2,9.2,9.4
W-GAN-37-032,7.57,2650,7.7,9.5,9.2
W-GAN-37-033,6.23,2991,7,8.7,9.1
W-GAN-37-034,6.51,2191,7.1,9,9.2
W-GAN-37-035,6.2,2127,6.9,8.8,8.7
W-GAN-37-036,6.3,3401,7,8.7,8
W-GAN-37-037,7.58,1612,7.7,9.7,9.7
W-GAN-37-038,6.67,1855,7.2,9.2,9.5
W-GAN-37-039,6.3,1224,7,9.2,9
W-GAN-37-040,7.19,2269,7.5,9.4,9.6
W-GAN-37-041,6.26,1779,7,9,8.9
W-GAN-37-042,7.02,2223,7.4,9.3,9.4
W-GAN-37-043,6.39,1697,7.1,9.1,9.3
W-GAN-37-044,7.2,2469,7.5,9.3,9.1
W-GAN-37-045,6.96,2646,7.4,9.2,9.5
W-GAN-37-046,5.85,1694,6.7,8.7,8.4
W-GAN-37-047,6.45,1185,7.1,9.3,9.2
W-GAN-37-048,7.37,1739,7.6,9.6,9.7
W-GAN-37-049,6.45,3158,7.1,8.8,9.1
W-GAN-37-050,6.38,1517,7.1,9.1,9.4
W-GAN-37-051,6.92,1779,7.4,9.3,9.7
W-GAN-37-052,6.25,3289,7,8.7,9.1
W-GAN-37-053,6.39,1391,7.1,9.2,9.3
W-GAN-37-054,6.99,6715,7.4,8.7,9.6
W-GAN-37-055,6.52,1562,7.1,9.2,9.5
W-GAN-37-056,6.15,2318,6.9,8.8,8.1
W-GAN-37-057,6.53,2424,7.1,9,9.4
W-GAN-37-058,6.94,1699,7.4,9.4,9.5
W-GAN-37-059,7.19,2893,7.5,9.2,9.6
W-GAN-37-060,6.74,2692,7.3,9,9.3
W-GAN-37-061,6.09,1092,6.9,9.1,9
W-GAN-38-001,8.25,16382,7.4,8.3,8.6
W-GAN-38-002,6.2,5008,6.3,7.8,8.1
W-GAN-38-003,7.28,4551,6.9,8.5,8.4
W-GAN-38-004,7.77,12450,7.2,8.2,8.6
W-GAN-38-005,7.33,5074,7,8.4,8.6
W-GAN-38-006,7.24,3415,6.9,8.6,8.8
W-GAN-38-007,7.61,13175,7.1,8.1,8.5
W-GAN-38-008,6.08,4642,6.2,7.8,8.2
W-GAN-38-009,6.2,8414,6.3,7.6,8.4
W-GAN-38-010,7.13,5014,6.9,8.3,8.4
W-GAN-38-011,7.04,42899,6.8,7.2,8.1
W-GAN-38-012,6.33,5966,6.4,7.8,8.1
W-GAN-38-013,8.23,1887,7.4,9.4,9.1
W-GAN-38-014,7.68,2246,7.2,9,8.8
W-GAN-38-015,7.09,3835,6.8,8.5,8.8
W-GAN-38-016,8.26,2499,7.4,9.2,9
W-GAN-38-017,8.22,7679,7.4,8.6,8.7
W-GAN-38-018,7.98,3141,7.3,9,8.9
W-GAN-38-019,6.27,11994,6.4,7.4,7.9
W-GAN-38-020,6.33,15694,6.4,7.3,8.2
W-GAN-38-021,5.95,3235,6.2,7.9,7.9
W-GAN-38-022,6.08,5575,6.2,7.7,8
W-GAN-38-023,7.37,7834,7,8.2,8.5
W-GAN-38-024,6.7,9838,6.6,7.8,8.1
W-GAN-38-025,6.94,7098,6.8,8.1,8.1
W-GAN-38-026,7.31,4771,7,8.5,8.5
W-GAN-38-027,6.34,10619,6.4,7.5,8.1
W-GAN-38-028,5.98,3827,6.2,7.8,8.1
W-GAN-38-029,7.6,3603,7.1,8.7,8.5
W-GAN-38-030,6.61,5512,6.6,8,8.1
W-GAN-38-031,6.68,5213,6.6,8.1,8.2
W-GAN-38-032,6.34,6799,6.4,7.8,7.9
W-GAN-38-033,6.58,6698,6.6,7.9,8.1
W-GAN-38-034,7.09,3978,6.8,8.4,8.6
W-GAN-38-035,7.51,7188,7.1,8.3,8.9
W-GAN-38-036,5.73,3963,6,7.6,8.2
W-GAN-38-037,6.75,4613,6.7,8.2,8.1
W-GAN-38-038,6.34,3917,6.4,8,8.2
W-GAN-38-039,6.53,1948,6.5,8.5,8.5
W-GAN-38-040,6.95,4264,6.8,8.3,8.7
W-GAN-38-041,6.88,3945,6.7,8.3,8.5
W-GAN-38-042,6.4,7302,6.4,7.7,8
W-GAN-38-043,6.7,4893,6.6,8.1,8.2
W-GAN-38-044,6.3,6881,6.4,7.7,7.9
W-GAN-38-045,6.92,2845,6.8,8.5,8.5
W-GAN-38-046,6.26,2951,6.4,8.1,8.1
W-GAN-38-047,6.95,5272,6.8,8.2,8.6
W-GAN-39-001,5.11,3844,7,8.6,8.9
W-GAN-39-002,5.37,6307,7.3,8.6,9.1
W-GAN-39-003,5.19,2956,7.1,8.8,9.2
W-GAN-39-004,5.79,3397,7.6,9.2,9.3
W-GAN-39-005,5.35,1102,7.2,9.5,9.4
W-GAN-39-006,5.6,1731,7.5,9.4,9.8
W-GAN-39-007,5.45,3546,7.3,8.9,9.5
W-GAN-39-008,5.43,1659,7.3,9.3,9.8
W-GAN-39-009,5.17,2185,7.1,9,9.4
W-GAN-39-010,5.24,5117,7.2,8.6,9.2
W-GAN-39-011,5.6,2860,7.5,9.2,9.3
W-GAN-39-012,5.08,3942,7,8.6,8.8
W-GAN-39-013,5.68,4702,7.5,9,9.5
W-GAN-39-014,5.66,2844,7.5,9.2,9.7
W-GAN-39-015,5.3,2722,7.2,9,9.1
W-GAN-39-016,5.7,4753,7.5,9,9
W-GAN-39-017,5.89,4281,7.7,9.2,9.2
W-GAN-39-018,5.72,3551,7.5,9.1,9.4
W-GAN-39-019,5.52,6598,7.4,8.7,9.3
W-GAN-39-020,5.38,3666,7.3,8.9,9.1
W-GAN-39-021,5.4,2412,7.3,9.1,9.4
W-GAN-39-022,5.92,6183,7.7,9,9.5
W-GAN-39-023,5.53,3310,7.4,9,9.6
W-GAN-39-024,5.36,8700,7.3,8.4,9.2
W-GAN-39-025,5.37,4233,7.3,8.8,9.2
W-GAN-39-026,5.56,1723,7.4,9.4,9.7
W-GAN-39-027,5.52,2902,7.4,9.1,9.4
W-GAN-39-028,5.44,4324,7.3,8.8,9.3
W-GAN-39-029,5.69,4833,7.5,9,9.3
W-GAN-39-030,5.57,4120,7.4,9,9.1
W-GAN-39-031,5.83,5396,7.6,9,9.3
W-GAN-39-032,5.51,1555,7.4,9.4,9.6
W-GAN-39-033,5.31,3230,7.2,8.9,9.4
W-GAN-39-034,5.62,4684,7.5,8.9,9.2
W-GAN-39-035,5.61,4385,7.5,9,9.2
W-GAN-39-036,5.4,3875,7.3,8.9,9.1
W-GAN-39-037,5.69,3515,7.5,9.1,9.4
W-GAN-39-038,5.5,5958,7.4,8.7,9
W-GAN-39-039,5.36,4601,7.3,8.7,9.2
W-GAN-39-040,5.87,2883,7.6,9.3,9.6
W-GAN-39-041,5.41,5748,7.3,8.7,9.1
W-GAN-39-042,5.48,1856,7.4,9.3,9.6
W-GAN-39-043,5.32,4956,7.2,8.7,9
W-GAN-39-044,5.68,30704,7.5,8,8.7
W-GAN-39-045,5.56,2875,7.4,9.1,9.5
W-GAN-39-046,5.3,3827,7.2,8.8,9.1
W-GAN-39-047,6.09,3920,7.8,9.3,9.7
W-GAN-39-048,6.12,4630,7.8,9.3,9.4
W-GAN-39-049,5.38,2286,7.3,9.1,9.5
W-GAN-39-050,6.14,4183,7.8,9.3,9.5
W-GAN-39-051,5.48,3098,7.4,9,9.4
W-GAN-39-052,5.23,8815,7.1,8.3,9
W-GAN-39-053,5.35,3581,7.2,8.9,9.3
W-GAN-39-054,5.64,5180,7.5,8.9,9.4
W-GAN-39-055,6.17,2061,7.9,9.7,9.6
W-GAN-39-056,5.75,3225,7.6,9.2,9.4
W-GAN-39-057,5.51,5390,7.4,8.8,9.5
W-GAN-39-058,5.41,4596,7.3,8.8,9.3
W-GAN-39-059,5.32,4439,7.2,8.7,9.3
W-GAN-39-060,5.54,24006,7.4,8,8.9
W-GAN-39-061,5.35,2374,7.2,9.1,9.3
W-GAN-39-062,5.58,1765,7.4,9.4,9.5
W-GAN-40-001,6.58,3923,7.4,8.9,9.4
W-GAN-40-002,6.28,5328,7.2,8.6,8.8
W-GAN-40-003,6.29,1511,7.2,9.3,9.1
